"m_nmes_starch","m_starch_fiber","m_intrinsic_sugar_starch","m_intrinsic_sugar_fiber","m_nmes_fiber","m_nmes_intrinsic_sugar"
0.331241293892307,0.180647642172488,-0.385405420739349,-0.18686241828035,0.922966600287464,0.824494532840614
-0.601438660541643,0.727333636440531,-0.0183044143197478,-0.718509597279942,1.00909413193353,-0.396446392797751
0.409213344500067,-0.573174692870017,0.158229083093592,-0.716860772576851,0.00931765551425778,-0.48684073221464
0.262393877150773,0.0973240288788666,0.569263492814886,0.7767300825503,-0.682233836032008,-0.0434877248580656
1.03851122550416,7.04592022638631,-0.157299214134992,-0.598736042778634,2.93562539365896,-0.436151474297904
1.12117586347466,-0.817418901817967,0.76393825763456,-0.650885779277332,11.2655198626294,0.0608933833955307
0.452592170989352,2.01491712568304,0.0451545131518643,-0.663860212747002,-0.384637795687141,0.226641987056224
0.65895785037123,-0.646353956281838,-0.0076918473124673,-0.321800137760114,-0.669298754763989,0.984777717924559
-0.363384450875012,-0.474644472865594,-0.539400853826363,0.0536799721054901,11.7651440630035,-0.733522163056112
-0.591371947536279,-0.0918245868672691,-0.215477462710333,6.15351810839007,-0.891651622977966,-0.369327043072795
0.304866438758279,0.997166028755329,0.421197156386997,-0.58663670498973,-0.417155458097922,1.0835591191606
-0.355285904497342,-0.888532976196258,0.921099015417116,-0.380677637678846,-0.44385187296519,-0.141951739072726
0.143262633867039,0.409114390974941,0.650374913838627,0.39095635421174,0.0346697297418705,0.795532694744275
0.825099181560777,-0.577451722234124,-0.120157156744505,-0.405875995410363,-0.629325109678526,1.06493236328742
0.0315810884904115,0.0403063268768649,1.68064487165593,-0.720306025081396,0.119846301660287,-0.582871525593939
-0.257150546664747,0.981283133532474,0.178717253815976,3.62271804089274,-0.490441120080009,-0.3275886052768
-0.0497065287709387,4.82075216636279,0.225755933664335,-0.637530785815988,2.06797601376788,-0.24512922933835
-0.419692561204101,0.883804542122418,1.15049125162256,0.907641528294911,1.69523004091979,-0.561660548021096
0.442411805809729,0.411721420092604,0.323846040902596,-0.192649625327426,3.19815645596003,-0.449668131692333
-0.118873579047558,-0.00303292085130269,-0.183725020531153,0.0818712897648808,-0.958550312522533,0.652032545693343
0.46494959974611,-0.927831398398924,-0.11752650382204,1.16962366751364,-0.26925754052444,0.464994840074695
0.0578779629136414,3.38570459069438,2.04019455683379,-0.835026327735745,-0.541034496608475,-0.15883580595871
0.707309138263674,-0.829318075378536,0.163998715436289,-0.307311475959283,1.13488010434591,0.443571758226
0.28452782897798,-0.716093952764776,-0.146909327757649,1.37907808181556,-0.133433122044392,0.236381929283501
0.716057233076083,0.406899193789999,-0.245540619245137,-0.476555489621838,1.14454457113305,-0.00839871629203015
0.468969022779364,-0.533566802494212,-0.00294880280269361,1.47735424455249,0.451413347792179,-0.476873262736972
0.0038685765138109,-0.272591951546935,-0.240542836519943,3.5627292903002,0.21729909593169,1.50625638307428
-0.124041985411075,12.3786625804867,-0.199389304089,-0.585547657487633,5.36378947829494,-0.853024670137904
-0.302048557580293,-0.510763249981569,1.87611075979872,-0.519430843145842,0.420578824447728,-0.363547608393598
0.470074822044741,-0.241436685724706,-0.332795149533359,-0.0933841325317476,-0.652327191295768,-0.35018405181538
-0.239087314210694,-0.430968443143777,1.43686449510794,-0.775499170333397,1.05300756160132,0.0362184659408886
-0.20186237670029,0.45329351198921,-0.331244003196571,-0.579063130876412,-0.12246141589456,-0.277100149498602
0.274606876371769,1.98232657844459,1.10019472965971,-0.326364575909072,-0.71872142937188,3.9805463045931
-0.349529250024916,-0.720794258206072,0.00443359446914737,-0.446433286662207,-0.546655996464203,-0.771250418363985
0.0662709251892601,2.3822507257523,0.517789390096769,0.900997529258014,6.19073142540341,1.08286929696305
-0.0933510201123653,1.72264861925847,0.0394621192149356,2.58492659862997,1.96840485825375,0.126566339145395
0.762543924350584,-0.486146652194891,0.166439601583593,0.196870383423066,-0.0252778112186492,0.444933218761201
-0.331019655873591,-0.65904119700522,0.217921969179173,0.649794089950292,0.931705986480327,-0.686057744463072
1.37225818660689,0.431773988417014,0.510177862228856,8.62925987052249,0.42165111337538,0.0839534958166175
0.160617463429763,-0.379471994239428,0.704383662056231,0.969037103695514,2.16556777138359,-0.708577411018067
0.0719605790960032,-0.222788739099436,-0.0968021047216563,3.12773094524455,1.94938908704944,-0.590496668972516
-0.311421548024848,-0.446747503769311,0.465200585145594,0.40278539125902,-0.406346624174739,-0.310759614740064
0.113992505302949,-0.667705254456592,0.265551265805627,-0.476336962060232,3.41460462079646,-0.657268043724218
0.575142050516349,-0.257477202867039,-0.526752107385504,1.68929188336669,-0.36253155678891,-0.560134129623015
0.828177054278652,0.32135896541269,-0.573531962755786,-0.301714007534757,2.74561657639721,-0.0702645617186223
-0.537508922147789,-0.456254638862525,-0.499668035348075,0.658170035625607,2.18310273726542,0.361460486445426
0.592419063671824,0.289510784846889,0.472601869790606,3.03307859575613,-0.618424189039232,0.590470855635498
1.27165309920608,0.74439899098676,0.204303119177414,0.213788578814125,0.767798818822734,-0.230339359071276
-0.19795898146445,1.30800767179175,-0.213535044604069,-0.732047447194727,-0.505172084001547,5.4260964463084
-0.0147543040763702,-0.0702845664262023,-0.100919682474677,-0.336268457654655,-0.18976111270661,0.606407220320778
0.426688178345284,2.50606417472801,-0.547245652661882,0.212884804932414,0.512682632750723,0.418156387973604
-0.035141671666441,0.815395854551522,-0.400539806299482,0.134008814698416,0.485328621967379,1.96484754829028
-0.252187583790478,-0.812318215930365,1.31328277143298,-0.178513027149978,3.40975369868576,0.850537793063415
0.319354433314857,-0.675580289790218,-0.144575680802333,2.67289099971369,-0.726281554340221,2.66874189111764
0.69276547433856,1.53137588573336,-0.437992720005682,-0.756528005855415,-0.420504689500725,2.64299397060887
-0.548933541625852,-0.382364145418441,-0.0966102019914032,3.99239130509933,-0.134221305245868,0.825986363398211
-0.101382805550872,0.303107211228896,-0.515081900834697,0.214322537012934,-0.450675004040713,-0.21859268728165
-0.407630331399268,-0.474840402854453,0.270727414843259,-0.533708585385024,0.209713402651153,-0.708571474965083
-0.316530350893231,-0.781169018745424,0.0380238191812259,0.235434116881718,-0.416282978459817,-0.567724282373575
-0.196829696072528,2.0156473112724,-0.411601783817004,0.0651819878134892,-0.68179263900138,0.0922780051369072
-0.462400404372521,1.46530101019176,-0.233838777102536,0.145001719558969,-0.219115843895386,-0.631708725658325
-0.380744777279645,-0.666891206747881,0.662493073198499,0.0498532773292311,4.2166951119293,-0.782879386059246
0.65040586041607,7.75045135382213,0.63371543735744,-0.752947422542487,-0.00857388027221917,0.822322376164728
0.243196687636747,-0.587308886294548,0.97286947709133,8.65098623703466,0.264980562361695,-0.476662519602087
0.355466362214643,-0.695357431451046,0.391791684064727,0.0740726808734526,0.844152815709849,0.0229791914348476
0.262916535703466,-0.0474620997045702,-0.401288750142785,1.19865144012552,2.82457893255612,-0.634084881443802
0.316445948707692,-0.128788839872122,-0.0423638079797545,-0.848378992905911,-0.549471149947164,2.99791241207026
0.105656031927819,-0.595624905350297,0.868173086083224,0.31409897859328,-0.828993008426684,0.66031820910553
-0.547756085979481,6.70584880445412,-0.508108177217399,0.261754765321012,-0.0459517279029269,0.29690939749854
0.0320574902570336,2.10370056097203,0.871429957895162,9.20064890502964,-0.179421668206654,-0.147134863405855
-0.344399982889336,0.197934971590727,-0.122716612991307,-0.823390867526932,-0.310015311285473,0.190677330958191
-0.18896332186892,-0.453660185527643,0.425994624008839,-0.665093816510444,0.315708894114755,0.868428369781576
0.588941660806736,0.785427523648996,0.0738662890089337,0.0987498816794672,0.960842430513504,-0.42823291873684
0.0697397437701788,1.3371118042108,-0.133560151017389,-0.113875410710478,-0.234707439739099,1.53014574905731
0.0950236005364304,-0.305129043309578,-0.489359173108125,2.17742054893585,-0.539481015198519,-0.137459053224524
-0.278326670618948,-0.525858287336343,-0.272787504900298,-0.499498453026576,-0.762004931169455,-0.760356502496275
1.05624011700953,0.981043802477315,0.820613382021749,-0.466145879401033,0.0726601197848407,1.90336269264206
0.169127495738056,8.75811413632557,0.752189186143305,-0.0314774301074282,-0.752008622836109,-0.110690948125369
-0.346644960227061,0.3805450486745,-0.0119600442725647,3.44589384593626,3.54698941679971,0.982773468061897
0.330903694844857,-0.234065986110617,0.259606686776373,0.944343058922487,-0.881082744975264,-0.84676616974938
-0.135704061502087,-0.283356418499635,0.253607169511119,-0.0325426114591941,-0.8141935325479,0.301326215292477
